stream,site,subsite,site_group,date,count,trap_status
deer creek,deer creek,deer creek,deer creek,2001-08-25,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-08-26,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-08-27,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-08-28,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-08-29,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-08-30,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-08-31,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-09-01,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-09-02,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-09-03,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-09-04,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-09-05,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-09-06,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-09-07,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-09-08,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-09-09,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-09-10,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-09-11,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-09-12,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-09-13,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-09-14,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-09-15,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-09-16,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-09-17,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-09-18,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-09-19,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-09-20,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-09-21,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-09-22,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-09-23,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-09-24,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-09-25,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-09-26,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-09-27,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-09-28,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-09-29,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-09-30,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-10-01,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-10-02,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-10-03,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-10-04,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-10-05,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-10-06,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-10-07,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-10-08,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-10-09,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-10-10,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-10-11,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-10-12,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-10-13,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-10-14,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-10-15,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-10-16,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-10-17,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-10-18,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-10-19,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-10-20,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-10-21,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-10-22,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-10-23,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-10-24,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-10-25,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-10-26,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-10-27,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-10-28,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-10-29,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-10-30,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-10-31,56,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-11-01,21,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-11-02,32,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-11-03,4,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-11-04,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-11-05,20,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-11-06,3,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-11-07,4,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-11-08,15,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-11-09,6,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-11-10,10,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-11-11,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-11-12,64,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-11-13,374,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-11-14,42,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-11-15,26,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-11-16,25,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-11-17,13,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-11-18,8,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-11-19,2,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-11-20,9,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-11-21,13,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-11-22,276,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-11-23,95,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-11-24,9,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-11-25,15,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-11-26,63,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-11-27,47,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-11-28,16,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-11-29,29,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-11-30,25,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-12-01,19,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-12-02,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-12-03,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-12-04,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-12-05,10,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-12-06,16,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-12-07,23,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-12-08,5,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-12-09,8,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-12-10,3,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-12-11,7,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-12-12,3,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-12-13,1,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-12-14,12,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-12-15,9,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-12-16,1,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-12-17,14,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-12-18,65,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-12-19,38,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-12-20,46,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-12-21,33,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-12-22,8,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-12-23,27,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-12-24,19,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-12-25,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-12-26,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-12-27,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2001-12-28,2,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-12-29,14,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-12-30,8,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2001-12-31,1,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-01-01,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2002-01-02,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2002-01-03,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2002-01-04,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2002-01-05,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2002-01-06,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2002-01-07,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2002-01-08,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2002-01-09,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2002-01-10,45,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-01-11,40,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-01-12,48,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-01-13,50,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-01-14,14,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-01-15,16,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-01-16,9,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-01-17,9,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-01-18,15,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-01-19,14,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-01-20,15,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-01-21,11,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-01-22,23,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-01-23,3,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-01-24,11,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-01-25,5,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-01-26,5,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-01-27,1,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-01-28,5,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-01-29,4,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-01-30,8,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-01-31,16,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-02-01,4,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-02-02,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2002-02-03,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2002-02-04,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2002-02-05,41,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-02-06,47,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-02-07,86,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-02-08,153,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-02-09,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2002-02-10,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2002-02-11,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2002-02-12,130,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-02-13,111,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-02-14,88,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-02-15,383,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-02-16,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2002-02-17,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2002-02-18,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2002-02-19,408,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-02-20,4195,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-02-21,1211,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-02-22,1416,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-02-23,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2002-02-24,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2002-02-25,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2002-02-26,184,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-02-27,48,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-02-28,69,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-03-01,64,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-03-02,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2002-03-03,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2002-03-04,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2002-03-05,266,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-03-06,485,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-03-07,2837,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-03-08,1913,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-03-09,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2002-03-10,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2002-03-11,NA,trap not fishing
deer creek,deer creek,deer creek,deer creek,2002-03-12,101,trap fishing - fish caught
deer creek,deer creek,deer creek,deer creek,2002-03-13,212,trap fishing - fish caught
